Month,Part_Code,Inv_data,Value,Brand
Dec-24,MOGEV-800278 ,Bal Qty,2,Sheet3
Jan-25,MOGEV-800278 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800278 ,Sal Qty,0,Sheet3
Jan-25,MOGEV-800278 ,Bal Qty,2,Sheet3
Feb-25,MOGEV-800278 ,Pur Qty,0,Sheet3
Feb-25,MOGEV-800278 ,Sal Qty,0,Sheet3
Feb-25,MOGEV-800278 ,Bal Qty,2,Sheet3
Mar-25,MOGEV-800278 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800278 ,Sal Qty,0,Sheet3
Mar-25,MOGEV-800278 ,Bal Qty,2,Sheet3
Apr-25,MOGEV-800278 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800278 ,Sal Qty,0,Sheet3
Apr-25,MOGEV-800278 ,Bal Qty,2,Sheet3
May-25,MOGEV-800278 ,Pur Qty,0,Sheet3
May-25,MOGEV-800278 ,Sal Qty,0,Sheet3
May-25,MOGEV-800278 ,Bal Qty,2,Sheet3
Jun-25,MOGEV-800278 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800278 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800278 ,Bal Qty,2,Sheet3
Jun-24,MOGEV-800457 ,Opn Qty,4,Sheet3
Jun-24,MOGEV-800457 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800457 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800457 ,Bal Qty,4,Sheet3
Jul-24,MOGEV-800457 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800457 ,Sal Qty,0,Sheet3
Jul-24,MOGEV-800457 ,Bal Qty,4,Sheet3
Aug-24,MOGEV-800457 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800457 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800457 ,Bal Qty,4,Sheet3
Sep-24,MOGEV-800457 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800457 ,Sal Qty,0,Sheet3
Sep-24,MOGEV-800457 ,Bal Qty,4,Sheet3
Oct-24,MOGEV-800457 ,Pur Qty,0,Sheet3
Oct-24,MOGEV-800457 ,Sal Qty,0,Sheet3
Oct-24,MOGEV-800457 ,Bal Qty,4,Sheet3
Nov-24,MOGEV-800457 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800457 ,Sal Qty,0,Sheet3
Nov-24,MOGEV-800457 ,Bal Qty,4,Sheet3
Dec-24,MOGEV-800457 ,Pur Qty,0,Sheet3
Dec-24,MOGEV-800457 ,Sal Qty,0,Sheet3
Dec-24,MOGEV-800457 ,Bal Qty,4,Sheet3
Jan-25,MOGEV-800457 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800457 ,Sal Qty,0,Sheet3
Jan-25,MOGEV-800457 ,Bal Qty,4,Sheet3
Feb-25,MOGEV-800457 ,Pur Qty,0,Sheet3
Feb-25,MOGEV-800457 ,Sal Qty,0,Sheet3
Feb-25,MOGEV-800457 ,Bal Qty,4,Sheet3
Mar-25,MOGEV-800457 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800457 ,Sal Qty,0,Sheet3
Mar-25,MOGEV-800457 ,Bal Qty,4,Sheet3
Apr-25,MOGEV-800457 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800457 ,Sal Qty,0,Sheet3
Apr-25,MOGEV-800457 ,Bal Qty,4,Sheet3
May-25,MOGEV-800457 ,Pur Qty,0,Sheet3
May-25,MOGEV-800457 ,Sal Qty,0,Sheet3
May-25,MOGEV-800457 ,Bal Qty,4,Sheet3
Jun-25,MOGEV-800457 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800457 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800457 ,Bal Qty,4,Sheet3
Jun-24,MOGEV-800472 ,Opn Qty,0,Sheet3
Jun-24,MOGEV-800472 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800472 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800472 ,Bal Qty,0,Sheet3
Jul-24,MOGEV-800472 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800472 ,Sal Qty,0,Sheet3
Jul-24,MOGEV-800472 ,Bal Qty,0,Sheet3
Aug-24,MOGEV-800472 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800472 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800472 ,Bal Qty,0,Sheet3
Sep-24,MOGEV-800472 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800472 ,Sal Qty,0,Sheet3
Sep-24,MOGEV-800472 ,Bal Qty,0,Sheet3
Oct-24,MOGEV-800472 ,Pur Qty,0,Sheet3
Oct-24,MOGEV-800472 ,Sal Qty,0,Sheet3
Oct-24,MOGEV-800472 ,Bal Qty,0,Sheet3
Nov-24,MOGEV-800472 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800472 ,Sal Qty,0,Sheet3
Nov-24,MOGEV-800472 ,Bal Qty,0,Sheet3
Dec-24,MOGEV-800472 ,Pur Qty,0,Sheet3
Dec-24,MOGEV-800472 ,Sal Qty,0,Sheet3
Dec-24,MOGEV-800472 ,Bal Qty,0,Sheet3
Jan-25,MOGEV-800472 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800472 ,Sal Qty,0,Sheet3
Jan-25,MOGEV-800472 ,Bal Qty,0,Sheet3
Feb-25,MOGEV-800472 ,Pur Qty,0,Sheet3
Feb-25,MOGEV-800472 ,Sal Qty,0,Sheet3
Feb-25,MOGEV-800472 ,Bal Qty,0,Sheet3
Mar-25,MOGEV-800472 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800472 ,Sal Qty,0,Sheet3
Mar-25,MOGEV-800472 ,Bal Qty,0,Sheet3
Apr-25,MOGEV-800472 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800472 ,Sal Qty,0,Sheet3
Apr-25,MOGEV-800472 ,Bal Qty,0,Sheet3
May-25,MOGEV-800472 ,Pur Qty,0,Sheet3
May-25,MOGEV-800472 ,Sal Qty,0,Sheet3
May-25,MOGEV-800472 ,Bal Qty,0,Sheet3
Jun-25,MOGEV-800472 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800472 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800472 ,Bal Qty,0,Sheet3
Jun-24,MOGEV-800572 ,Opn Qty,0,Sheet3
Jun-24,MOGEV-800572 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800572 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800572 ,Bal Qty,0,Sheet3
Jul-24,MOGEV-800572 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800572 ,Sal Qty,0,Sheet3
Jul-24,MOGEV-800572 ,Bal Qty,0,Sheet3
Aug-24,MOGEV-800572 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800572 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800572 ,Bal Qty,0,Sheet3
Sep-24,MOGEV-800572 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800572 ,Sal Qty,0,Sheet3
Sep-24,MOGEV-800572 ,Bal Qty,0,Sheet3
Oct-24,MOGEV-800572 ,Pur Qty,6,Sheet3
Oct-24,MOGEV-800572 ,Sal Qty,0,Sheet3
Oct-24,MOGEV-800572 ,Bal Qty,6,Sheet3
Nov-24,MOGEV-800572 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800572 ,Sal Qty,0,Sheet3
Nov-24,MOGEV-800572 ,Bal Qty,6,Sheet3
Dec-24,MOGEV-800572 ,Pur Qty,0,Sheet3
Dec-24,MOGEV-800572 ,Sal Qty,0,Sheet3
Dec-24,MOGEV-800572 ,Bal Qty,6,Sheet3
Jan-25,MOGEV-800572 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800572 ,Sal Qty,0,Sheet3
Jan-25,MOGEV-800572 ,Bal Qty,6,Sheet3
Feb-25,MOGEV-800572 ,Pur Qty,0,Sheet3
Feb-25,MOGEV-800572 ,Sal Qty,0,Sheet3
Feb-25,MOGEV-800572 ,Bal Qty,6,Sheet3
Mar-25,MOGEV-800572 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800572 ,Sal Qty,0,Sheet3
Mar-25,MOGEV-800572 ,Bal Qty,6,Sheet3
Apr-25,MOGEV-800572 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800572 ,Sal Qty,0,Sheet3
Apr-25,MOGEV-800572 ,Bal Qty,6,Sheet3
May-25,MOGEV-800572 ,Pur Qty,0,Sheet3
May-25,MOGEV-800572 ,Sal Qty,0,Sheet3
May-25,MOGEV-800572 ,Bal Qty,6,Sheet3
Jun-25,MOGEV-800572 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800572 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800572 ,Bal Qty,6,Sheet3
Jun-24,MOGEV-800576 ,Opn Qty,1,Sheet3
Jun-24,MOGEV-800576 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800576 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800576 ,Bal Qty,1,Sheet3
Jul-24,MOGEV-800576 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800576 ,Sal Qty,0,Sheet3
Jul-24,MOGEV-800576 ,Bal Qty,1,Sheet3
Aug-24,MOGEV-800576 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800576 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800576 ,Bal Qty,1,Sheet3
Sep-24,MOGEV-800576 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800576 ,Sal Qty,0,Sheet3
Sep-24,MOGEV-800576 ,Bal Qty,1,Sheet3
Oct-24,MOGEV-800576 ,Pur Qty,0,Sheet3
Oct-24,MOGEV-800576 ,Sal Qty,0,Sheet3
Oct-24,MOGEV-800576 ,Bal Qty,1,Sheet3
Nov-24,MOGEV-800576 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800576 ,Sal Qty,0,Sheet3
Nov-24,MOGEV-800576 ,Bal Qty,1,Sheet3
Dec-24,MOGEV-800576 ,Pur Qty,0,Sheet3
Dec-24,MOGEV-800576 ,Sal Qty,0,Sheet3
Dec-24,MOGEV-800576 ,Bal Qty,1,Sheet3
Jan-25,MOGEV-800576 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800576 ,Sal Qty,0,Sheet3
Jan-25,MOGEV-800576 ,Bal Qty,1,Sheet3
Feb-25,MOGEV-800576 ,Pur Qty,4,Sheet3
Feb-25,MOGEV-800576 ,Sal Qty,0,Sheet3
Feb-25,MOGEV-800576 ,Bal Qty,5,Sheet3
Mar-25,MOGEV-800576 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800576 ,Sal Qty,0,Sheet3
Mar-25,MOGEV-800576 ,Bal Qty,5,Sheet3
Apr-25,MOGEV-800576 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800576 ,Sal Qty,1,Sheet3
Apr-25,MOGEV-800576 ,Bal Qty,4,Sheet3
May-25,MOGEV-800576 ,Pur Qty,0,Sheet3
May-25,MOGEV-800576 ,Sal Qty,0,Sheet3
May-25,MOGEV-800576 ,Bal Qty,4,Sheet3
Jun-25,MOGEV-800576 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800576 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800576 ,Bal Qty,4,Sheet3
Jun-24,MOGEV-800885 ,Opn Qty,0,Sheet3
Jun-24,MOGEV-800885 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800885 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800885 ,Bal Qty,0,Sheet3
Jul-24,MOGEV-800885 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800885 ,Sal Qty,0,Sheet3
Jul-24,MOGEV-800885 ,Bal Qty,0,Sheet3
Aug-24,MOGEV-800885 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800885 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800885 ,Bal Qty,0,Sheet3
Sep-24,MOGEV-800885 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800885 ,Sal Qty,0,Sheet3
Sep-24,MOGEV-800885 ,Bal Qty,0,Sheet3
Oct-24,MOGEV-800885 ,Pur Qty,0,Sheet3
Oct-24,MOGEV-800885 ,Sal Qty,0,Sheet3
Oct-24,MOGEV-800885 ,Bal Qty,0,Sheet3
Nov-24,MOGEV-800885 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800885 ,Sal Qty,0,Sheet3
Nov-24,MOGEV-800885 ,Bal Qty,0,Sheet3
Dec-24,MOGEV-800885 ,Pur Qty,0,Sheet3
Dec-24,MOGEV-800885 ,Sal Qty,0,Sheet3
Dec-24,MOGEV-800885 ,Bal Qty,0,Sheet3
Jan-25,MOGEV-800885 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800885 ,Sal Qty,0,Sheet3
Jan-25,MOGEV-800885 ,Bal Qty,0,Sheet3
Feb-25,MOGEV-800885 ,Pur Qty,0,Sheet3
Feb-25,MOGEV-800885 ,Sal Qty,0,Sheet3
Feb-25,MOGEV-800885 ,Bal Qty,0,Sheet3
Mar-25,MOGEV-800885 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800885 ,Sal Qty,0,Sheet3
Mar-25,MOGEV-800885 ,Bal Qty,0,Sheet3
Apr-25,MOGEV-800885 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800885 ,Sal Qty,0,Sheet3
Apr-25,MOGEV-800885 ,Bal Qty,0,Sheet3
May-25,MOGEV-800885 ,Pur Qty,0,Sheet3
May-25,MOGEV-800885 ,Sal Qty,0,Sheet3
May-25,MOGEV-800885 ,Bal Qty,0,Sheet3
Jun-25,MOGEV-800885 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800885 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800885 ,Bal Qty,0,Sheet3
Jun-24,MOGEV-800889 ,Opn Qty,0,Sheet3
Jun-24,MOGEV-800889 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800889 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800889 ,Bal Qty,0,Sheet3
Jul-24,MOGEV-800889 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800889 ,Sal Qty,0,Sheet3
Jul-24,MOGEV-800889 ,Bal Qty,0,Sheet3
Aug-24,MOGEV-800889 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800889 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800889 ,Bal Qty,0,Sheet3
Sep-24,MOGEV-800889 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800889 ,Sal Qty,0,Sheet3
Sep-24,MOGEV-800889 ,Bal Qty,0,Sheet3
Oct-24,MOGEV-800889 ,Pur Qty,0,Sheet3
Oct-24,MOGEV-800889 ,Sal Qty,0,Sheet3
Oct-24,MOGEV-800889 ,Bal Qty,0,Sheet3
Nov-24,MOGEV-800889 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800889 ,Sal Qty,0,Sheet3
Nov-24,MOGEV-800889 ,Bal Qty,0,Sheet3
Dec-24,MOGEV-800889 ,Pur Qty,0,Sheet3
Dec-24,MOGEV-800889 ,Sal Qty,0,Sheet3
Dec-24,MOGEV-800889 ,Bal Qty,0,Sheet3
Jan-25,MOGEV-800889 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800889 ,Sal Qty,0,Sheet3
Jan-25,MOGEV-800889 ,Bal Qty,0,Sheet3
Feb-25,MOGEV-800889 ,Pur Qty,0,Sheet3
Feb-25,MOGEV-800889 ,Sal Qty,0,Sheet3
Feb-25,MOGEV-800889 ,Bal Qty,0,Sheet3
Mar-25,MOGEV-800889 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800889 ,Sal Qty,0,Sheet3
Mar-25,MOGEV-800889 ,Bal Qty,0,Sheet3
Apr-25,MOGEV-800889 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800889 ,Sal Qty,0,Sheet3
Apr-25,MOGEV-800889 ,Bal Qty,0,Sheet3
May-25,MOGEV-800889 ,Pur Qty,0,Sheet3
May-25,MOGEV-800889 ,Sal Qty,0,Sheet3
May-25,MOGEV-800889 ,Bal Qty,0,Sheet3
Jun-25,MOGEV-800889 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800889 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800889 ,Bal Qty,0,Sheet3
Jun-24,MOGEV-800893 ,Opn Qty,0,Sheet3
Jun-24,MOGEV-800893 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800893 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800893 ,Bal Qty,0,Sheet3
Jul-24,MOGEV-800893 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800893 ,Sal Qty,0,Sheet3
Jul-24,MOGEV-800893 ,Bal Qty,0,Sheet3
Aug-24,MOGEV-800893 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800893 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800893 ,Bal Qty,0,Sheet3
Sep-24,MOGEV-800893 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800893 ,Sal Qty,0,Sheet3
Sep-24,MOGEV-800893 ,Bal Qty,0,Sheet3
Oct-24,MOGEV-800893 ,Pur Qty,0,Sheet3
Oct-24,MOGEV-800893 ,Sal Qty,0,Sheet3
Oct-24,MOGEV-800893 ,Bal Qty,0,Sheet3
Nov-24,MOGEV-800893 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800893 ,Sal Qty,0,Sheet3
Nov-24,MOGEV-800893 ,Bal Qty,0,Sheet3
Dec-24,MOGEV-800893 ,Pur Qty,0,Sheet3
Dec-24,MOGEV-800893 ,Sal Qty,0,Sheet3
Dec-24,MOGEV-800893 ,Bal Qty,0,Sheet3
Jan-25,MOGEV-800893 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800893 ,Sal Qty,0,Sheet3
Jan-25,MOGEV-800893 ,Bal Qty,0,Sheet3
Feb-25,MOGEV-800893 ,Pur Qty,4,Sheet3
Feb-25,MOGEV-800893 ,Sal Qty,0,Sheet3
Feb-25,MOGEV-800893 ,Bal Qty,4,Sheet3
Mar-25,MOGEV-800893 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800893 ,Sal Qty,0,Sheet3
Mar-25,MOGEV-800893 ,Bal Qty,4,Sheet3
Apr-25,MOGEV-800893 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800893 ,Sal Qty,0,Sheet3
Apr-25,MOGEV-800893 ,Bal Qty,4,Sheet3
May-25,MOGEV-800893 ,Pur Qty,0,Sheet3
May-25,MOGEV-800893 ,Sal Qty,0,Sheet3
May-25,MOGEV-800893 ,Bal Qty,4,Sheet3
Jun-25,MOGEV-800893 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800893 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800893 ,Bal Qty,4,Sheet3
Jun-24,MOGEV-800935 ,Opn Qty,2,Sheet3
Jun-24,MOGEV-800935 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800935 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800935 ,Bal Qty,2,Sheet3
Jul-24,MOGEV-800935 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800935 ,Sal Qty,0,Sheet3
Jul-24,MOGEV-800935 ,Bal Qty,2,Sheet3
Aug-24,MOGEV-800935 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800935 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800935 ,Bal Qty,2,Sheet3
Sep-24,MOGEV-800935 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800935 ,Sal Qty,0,Sheet3
Sep-24,MOGEV-800935 ,Bal Qty,2,Sheet3
Oct-24,MOGEV-800935 ,Pur Qty,24,Sheet3
Oct-24,MOGEV-800935 ,Sal Qty,2,Sheet3
Oct-24,MOGEV-800935 ,Bal Qty,24,Sheet3
Nov-24,MOGEV-800935 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800935 ,Sal Qty,2,Sheet3
Nov-24,MOGEV-800935 ,Bal Qty,22,Sheet3
Dec-24,MOGEV-800935 ,Pur Qty,0,Sheet3
Dec-24,MOGEV-800935 ,Sal Qty,0,Sheet3
Dec-24,MOGEV-800935 ,Bal Qty,22,Sheet3
Jan-25,MOGEV-800935 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800935 ,Sal Qty,0,Sheet3
Jan-25,MOGEV-800935 ,Bal Qty,22,Sheet3
Feb-25,MOGEV-800935 ,Pur Qty,0,Sheet3
Feb-25,MOGEV-800935 ,Sal Qty,3,Sheet3
Feb-25,MOGEV-800935 ,Bal Qty,19,Sheet3
Mar-25,MOGEV-800935 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800935 ,Sal Qty,2,Sheet3
Mar-25,MOGEV-800935 ,Bal Qty,17,Sheet3
Apr-25,MOGEV-800935 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800935 ,Sal Qty,2,Sheet3
Apr-25,MOGEV-800935 ,Bal Qty,15,Sheet3
May-25,MOGEV-800935 ,Pur Qty,0,Sheet3
May-25,MOGEV-800935 ,Sal Qty,0,Sheet3
May-25,MOGEV-800935 ,Bal Qty,15,Sheet3
Jun-25,MOGEV-800935 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800935 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800935 ,Bal Qty,15,Sheet3
Jun-24,MOGEV-800938 ,Opn Qty,17,Sheet3
Jun-24,MOGEV-800938 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800938 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800938 ,Bal Qty,17,Sheet3
Jul-24,MOGEV-800938 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800938 ,Sal Qty,2,Sheet3
Jul-24,MOGEV-800938 ,Bal Qty,15,Sheet3
Aug-24,MOGEV-800938 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800938 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800938 ,Bal Qty,15,Sheet3
Sep-24,MOGEV-800938 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800938 ,Sal Qty,1,Sheet3
Sep-24,MOGEV-800938 ,Bal Qty,14,Sheet3
Oct-24,MOGEV-800938 ,Pur Qty,0,Sheet3
Oct-24,MOGEV-800938 ,Sal Qty,1,Sheet3
Oct-24,MOGEV-800938 ,Bal Qty,13,Sheet3
Nov-24,MOGEV-800938 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800938 ,Sal Qty,0,Sheet3
Nov-24,MOGEV-800938 ,Bal Qty,13,Sheet3
Dec-24,MOGEV-800938 ,Pur Qty,0,Sheet3
Dec-24,MOGEV-800938 ,Sal Qty,0,Sheet3
Dec-24,MOGEV-800938 ,Bal Qty,13,Sheet3
Jan-25,MOGEV-800938 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800938 ,Sal Qty,2,Sheet3
Jan-25,MOGEV-800938 ,Bal Qty,11,Sheet3
Feb-25,MOGEV-800938 ,Pur Qty,0,Sheet3
Feb-25,MOGEV-800938 ,Sal Qty,0,Sheet3
Feb-25,MOGEV-800938 ,Bal Qty,9,Sheet3
Mar-25,MOGEV-800938 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800938 ,Sal Qty,4,Sheet3
Mar-25,MOGEV-800938 ,Bal Qty,5,Sheet3
Apr-25,MOGEV-800938 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800938 ,Sal Qty,0,Sheet3
Apr-25,MOGEV-800938 ,Bal Qty,5,Sheet3
May-25,MOGEV-800938 ,Pur Qty,0,Sheet3
May-25,MOGEV-800938 ,Sal Qty,0,Sheet3
May-25,MOGEV-800938 ,Bal Qty,5,Sheet3
Jun-25,MOGEV-800938 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800938 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800938 ,Bal Qty,3,Sheet3
Jun-24,MOGEV-800950 ,Opn Qty,0,Sheet3
Jun-24,MOGEV-800950 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800950 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800950 ,Bal Qty,0,Sheet3
Jul-24,MOGEV-800950 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800950 ,Sal Qty,0,Sheet3
Jul-24,MOGEV-800950 ,Bal Qty,0,Sheet3
Aug-24,MOGEV-800950 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800950 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800950 ,Bal Qty,0,Sheet3
Sep-24,MOGEV-800950 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800950 ,Sal Qty,0,Sheet3
Sep-24,MOGEV-800950 ,Bal Qty,0,Sheet3
Oct-24,MOGEV-800950 ,Pur Qty,0,Sheet3
Oct-24,MOGEV-800950 ,Sal Qty,0,Sheet3
Oct-24,MOGEV-800950 ,Bal Qty,0,Sheet3
Nov-24,MOGEV-800950 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800950 ,Sal Qty,0,Sheet3
Nov-24,MOGEV-800950 ,Bal Qty,0,Sheet3
Dec-24,MOGEV-800950 ,Pur Qty,0,Sheet3
Dec-24,MOGEV-800950 ,Sal Qty,0,Sheet3
Dec-24,MOGEV-800950 ,Bal Qty,0,Sheet3
Jan-25,MOGEV-800950 ,Pur Qty,0,Sheet3
Jan-25,MOGEV-800950 ,Sal Qty,0,Sheet3
Jan-25,MOGEV-800950 ,Bal Qty,0,Sheet3
Feb-25,MOGEV-800950 ,Pur Qty,0,Sheet3
Feb-25,MOGEV-800950 ,Sal Qty,0,Sheet3
Feb-25,MOGEV-800950 ,Bal Qty,0,Sheet3
Mar-25,MOGEV-800950 ,Pur Qty,0,Sheet3
Mar-25,MOGEV-800950 ,Sal Qty,0,Sheet3
Mar-25,MOGEV-800950 ,Bal Qty,0,Sheet3
Apr-25,MOGEV-800950 ,Pur Qty,0,Sheet3
Apr-25,MOGEV-800950 ,Sal Qty,0,Sheet3
Apr-25,MOGEV-800950 ,Bal Qty,0,Sheet3
May-25,MOGEV-800950 ,Pur Qty,0,Sheet3
May-25,MOGEV-800950 ,Sal Qty,0,Sheet3
May-25,MOGEV-800950 ,Bal Qty,0,Sheet3
Jun-25,MOGEV-800950 ,Pur Qty,0,Sheet3
Jun-25,MOGEV-800950 ,Sal Qty,0,Sheet3
Jun-25,MOGEV-800950 ,Bal Qty,0,Sheet3
Jun-24,MOGEV-800963 ,Opn Qty,1,Sheet3
Jun-24,MOGEV-800963 ,Pur Qty,0,Sheet3
Jun-24,MOGEV-800963 ,Sal Qty,0,Sheet3
Jun-24,MOGEV-800963 ,Bal Qty,1,Sheet3
Jul-24,MOGEV-800963 ,Pur Qty,0,Sheet3
Jul-24,MOGEV-800963 ,Sal Qty,0,Sheet3
Jul-24,MOGEV-800963 ,Bal Qty,1,Sheet3
Aug-24,MOGEV-800963 ,Pur Qty,0,Sheet3
Aug-24,MOGEV-800963 ,Sal Qty,0,Sheet3
Aug-24,MOGEV-800963 ,Bal Qty,1,Sheet3
Sep-24,MOGEV-800963 ,Pur Qty,0,Sheet3
Sep-24,MOGEV-800963 ,Sal Qty,0,Sheet3
Sep-24,MOGEV-800963 ,Bal Qty,1,Sheet3
Oct-24,MOGEV-800963 ,Pur Qty,0,Sheet3
Oct-24,MOGEV-800963 ,Sal Qty,0,Sheet3
Oct-24,MOGEV-800963 ,Bal Qty,1,Sheet3
Nov-24,MOGEV-800963 ,Pur Qty,0,Sheet3
Nov-24,MOGEV-800963 ,Sal Qty,0,Sheet3
Nov-24,MOGEV-800963 ,Bal Qty,1,Sheet3
